년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  다이나믹디자인 ,145210,5380,200,3.8,5180,5380,209908,5190,5020,1098
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  포시에스 ,189690,2510,25,1.0,2485,2530,118210,2490,2480,295
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  덕산네오룩스  ,213420,35050,600,-1.6,35650,35900,111681,35800,34950,3930
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  한솔제지 ,213500,10380,130,1.2,10250,10380,17728,10250,10250,182
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  디와이파워 ,210540,14110,490,3.6,13620,14220,78501,13800,13730,1099
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  국일신동 ,060480,2050,30,-1.4,2080,2080,46647,2080,2035,96
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  듀켐바이오 ,176750,14870,120,0.8,14750,14900,16484,14600,14370,242
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  링크드 ,193250,548,12,2.2,536,569,81751,536,535,45
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  바디텍메드 ,206640,18570,220,-1.1,18790,19000,75419,18790,18500,1413
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  스튜디오산타클로스   ,204630,155,0,0.0,155,0,0,0,0,0
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  썸에이지 ,208640,322,7,2.2,315,355,1548719,315,314,512
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  에이팩트 ,200470,4945,75,-1.4,5020,5080,544189,5020,4845,2689
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  휴메딕스 ,200670,33000,450,-1.3,33450,33600,55538,33350,32750,1835
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  바이오로그디바이스 ,208710,505,0,0.0,505,505,118526,500,491,59
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  서전기전 ,189860,5950,360,6.4,5590,6050,224740,5680,5650,1326
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  아스트  ,067390,625,11,-1.7,636,636,290768,629,620,182
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  오킨스전자 ,080580,6690,30,-0.4,6720,6900,186337,6720,6540,1249
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  지란지교시큐리티 ,208350,3270,160,5.1,3110,3310,8220,3110,3110,26
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  NEW ,160550,2775,5,-0.1,2780,2805,43085,2780,2730,120
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  아이티센  ,124500,4695,210,4.6,4485,4695,190313,4495,4480,878
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  미래엔에듀파트너 ,208890,1100,0,0.0,1100,1100,0,1100,1100,0
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  삼성물산    ,028260,147800,"1,300",0.8,146500,152500,267933,147600,146400,39996
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  녹십자엠에스 ,142280,4170,60,1.4,4110,4175,76990,4095,4075,318
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  디티앤씨 ,187220,3805,45,1.2,3760,3835,19746,3760,3755,75
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  셀바스헬스케어 ,208370,4920,60,-1.2,4980,5390,3695475,5090,4890,18888
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  정다운 ,208140,2720,10,-0.3,2730,2755,136398,2730,2680,371
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  하이로닉 ,149980,8610,500,-5.4,9110,9350,484759,9060,8410,4204
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  랩지노믹스 ,084650,2610,55,2.1,2555,2730,5406770,2635,2590,14361
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  에이디테크놀로지 ,200710,21100,350,-1.6,21450,21650,142264,21350,20800,3013
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  비씨월드제약 ,200780,5750,30,0.5,5720,5800,13137,5720,5620,75
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  미스터블루 ,207760,1810,20,1.1,1790,1833,941327,1770,1745,1682
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  알테오젠   ,196170,283500,"8,000",2.9,275500,292000,781724,281000,276000,222877
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  베노티앤알 ,206400,3250,35,1.0,3215,3285,33712,3185,3185,109
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  대창스틸 ,140520,2410,25,1.0,2385,2410,10223,2360,2360,24
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  에프엔씨엔터 ,173940,3125,90,2.9,3035,3130,7487,3035,2980,23
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  휴마시스 ,205470,1714,40,2.3,1674,1716,1357340,1699,1580,2279
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  씨에스윈드   ,112610,48600,650,-1.3,49250,49750,234337,49100,47750,11359
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  텔콘RF제약 ,200230,682,2,0.2,680,699,103795,680,674,70
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  지엘팜텍 ,204840,1226,78,6.7,1148,1250,1482050,1148,1148,1794
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  글로벌텍스프리 ,204620,4100,5,-0.1,4105,4195,614499,4100,4050,2522
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  디에이테크놀로지  ,196490,203,0,0.0,203,0,0,0,0,0
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  삼성에스디에스   ,018260,153200,"1,800",1.1,151400,155800,113006,152500,152000,17387
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  아이케이세미콘 ,149010,7500,50,-0.6,7550,7500,50,7500,7500,0
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  액션스퀘어 ,205500,1431,14,-0.9,1445,1469,26410,1467,1422,38
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  엑셈 ,205100,2045,20,0.9,2025,2060,290925,2025,2015,591
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  테고사이언스 ,191420,18940,290,1.5,18650,19590,26152,18650,18610,498
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  슈피겐코리아 ,192440,28250,0,0.0,28250,28400,1988,28400,28050,56
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  영우디에스피 ,143540,818,1,0.1,817,837,31944,815,810,26
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  유니포인트 ,121060,763,134,-14.0,897,895,11316,763,763,9
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  드림시큐리티 ,203650,2845,25,0.8,2820,2855,70361,2820,2820,200
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  메디아나 ,041920,5850,270,4.8,5580,5850,102502,5580,5490,575
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  HL만도   ,204320,39450,450,1.1,39000,39900,191434,39150,38550,7505
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  데브시스터즈  ,194480,52800,600,-1.1,53400,53700,60749,53400,52000,3228
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  스피어파워 ,203690,5780,160,2.8,5620,5850,51375,5600,5500,293
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  휴림네트웍스 ,192410,22750,50,-0.2,22800,25150,46091,22100,21700,1070
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  강동씨앤엘 ,198440,1786,12,0.6,1774,1796,156142,1756,1749,276
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  판도라티비 ,202960,879,1,-0.1,880,879,154,879,878,0
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  서연이화 ,200880,16140,60,-0.3,16200,16230,205667,16100,15630,3284
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  신화콘텍 ,187270,4245,55,-1.2,4300,4285,25570,4235,4230,109
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  쿠쿠홀딩스 ,192400,22300,300,-1.3,22600,22900,10407,22750,22150,234
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  파버나인 ,177830,3430,100,3.0,3330,3470,72598,3350,3315,245
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  덕신이피씨 ,090410,1750,44,2.5,1706,1750,444011,1706,1695,769
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  창해에탄올 ,004650,9420,50,0.5,9370,9440,6020,9290,9290,56
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  윈하이텍 ,192390,3980,15,-0.3,3995,4055,72335,3955,3940,289
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  아진엑스텍 ,059120,9370,60,-0.6,9430,9520,42066,9400,9360,395
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  콜마비앤에이치  ,200130,17030,200,1.1,16830,17140,97534,16770,16770,1662
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  화인베스틸 ,133820,1048,56,5.6,992,1053,73384,1000,993,74
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  엣지파운드리 ,105550,2270,40,1.7,2230,2315,214259,2230,2205,486
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  큐엠씨 ,136660,760,40,5.5,720,760,1,760,760,0
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  데이터스트림즈 ,199150,4200,300,-6.6,4500,4600,352,4600,4000,1
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  코아시아씨엠 ,196450,1342,48,-3.4,1390,1420,172453,1391,1322,235
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  캐스텍코리아 ,071850,1480,12,-0.8,1492,1540,78751,1503,1477,120
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  BGF ,027410,3545,50,1.4,3495,3580,74303,3520,3505,263
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  나노   ,187790,1025,0,0.0,1025,0,0,0,0,0
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  케이사인 ,192250,1052,0,0.0,1052,1060,92157,1052,1045,97
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  코스맥스   ,192820,148700,"5,400",-3.5,154100,154600,178861,153600,147500,26732
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  오이솔루션 ,138080,11030,140,1.2,10890,11040,12709,10790,10790,140
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  한국정보인증 ,053300,4200,30,0.7,4170,4205,21182,4170,4150,89
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  다산솔루에타 ,154040,1585,35,-2.1,1620,1687,146763,1610,1584,237
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  현대이지웰 ,090850,5640,40,-0.7,5680,5670,45165,5660,5570,253
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  위월드 ,140660,1295,0,0.0,1295,1295,0,1295,1295,0
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  코셋 ,189350,1764,0,0.0,1764,1764,0,1764,1764,0
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  SGA솔루션즈 ,184230,554,7,-1.2,561,572,393624,566,544,218
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  대동고려삼 ,178600,2520,355,-12.0,2875,2885,119,2885,2500,0
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  기가레인 ,049080,790,9,1.1,781,794,251325,771,768,196
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  인트로메딕  ,150840,5850,0,0.0,5850,0,0,0,0,0
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  알티캐스트 ,085810,825,0,0.0,825,835,47290,817,817,39
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  종근당   ,185750,108200,"2,000",1.8,106200,110000,57038,105700,105700,6219
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  현대공업 ,170030,6540,60,-0.9,6600,6600,33145,6540,6500,216
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  엔브이에이치코리아 ,067570,2335,20,-0.8,2355,2400,149894,2370,2235,348
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  탑코미디어 ,134580,2630,120,-4.3,2750,2750,54724,2725,2630,147
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  신송홀딩스 ,006880,7150,30,0.4,7120,7210,30133,7140,7120,215
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  큐브엔터 ,182360,13450,300,-2.1,13750,13790,66711,13630,13320,901
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  라이온켐텍 ,171120,2415,0,0.0,2415,2450,35107,2400,2370,85
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  램테크놀러지 ,171010,4935,45,0.9,4890,4970,82021,4825,4825,402
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  협진 ,138360,872,5,-0.5,877,890,135834,881,869,119
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  아세아시멘트 ,183190,11330,390,3.5,10940,11360,61532,10940,10900,689
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  해성옵틱스 ,076610,1504,28,1.9,1476,1513,94309,1495,1477,141
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  내츄럴엔도텍 ,168330,2095,25,-1.1,2120,2160,20975,2130,2085,44
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  현대로템   ,064350,47750,"3,950",9.0,43800,48000,5336793,44400,43800,246961
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  수프로 ,185190,999,0,0.0,999,999,0,999,999,0
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  두산테스나   ,131970,39100,200,-0.5,39300,40850,171660,39500,39000,6811
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  파수 ,150900,5740,10,0.1,5730,5820,9601,5680,5680,55
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  엘티씨 ,170920,12140,200,-1.6,12340,12340,35322,12340,12040,429
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  지엔씨에너지 ,119850,6140,220,3.7,5920,6290,189225,5900,5900,1164
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  한진칼   ,180640,67700,900,1.3,66800,68800,30423,67800,66400,2066
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  아미코젠 ,092040,5010,170,3.5,4840,5330,651187,5110,4900,3288
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  엔에이치엔 ,181710,19590,560,-2.7,20150,20250,177910,20150,19520,3508
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  GH신소재 ,130500,3085,45,1.4,3040,3120,39422,3040,3040,121
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  파이오링크 ,170790,9180,40,0.4,9140,9190,10803,9190,9060,98
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  KG에코솔루션 ,151860,7000,110,1.6,6890,7090,97938,6860,6860,684
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  JB금융지주   ,175330,14300,20,-0.1,14320,14690,696389,14350,13950,9936
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  나스미디어 ,089600,17970,130,0.7,17840,18110,14969,17810,17500,266
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  대주이엔티 ,114920,2780,0,0.0,2780,2780,0,2780,2780,0
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  머니무브 ,179720,10500,910,9.4,9590,11000,23,9210,9210,0
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  큐러블 ,086460,3975,0,0.0,3975,3975,1,3975,3975,0
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  태양기계 ,116100,1850,150,-7.5,2000,2195,6,1700,1700,0
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  DSR ,155660,4230,10,-0.2,4240,4255,19352,4255,4185,81
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  리가켐바이오   ,141080,80900,900,1.1,80000,83300,500774,80100,79300,40732
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  한국패러랠 ,168490,221,2,-0.9,223,223,303008,223,217,66
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  동아에스티 ,170900,70900,100,0.1,70800,70900,24180,70900,69700,1698
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  윈팩 ,097800,1951,11,0.5,1940,1990,2377826,1939,1930,4645
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  코렌텍 ,104540,7370,30,-0.4,7400,7480,9036,7400,7330,67
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  제로투세븐 ,159580,4970,70,-1.3,5040,5060,73487,5020,4970,367
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  한솔아이원스 ,114810,10100,310,-2.9,10410,10420,217634,10200,10060,2215
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  우리이앤엘 ,153490,853,3,0.3,850,859,156961,849,848,134
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  아이센스  ,099190,18860,240,-1.2,19100,19190,192995,18790,18710,3653
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  스킨앤스킨 ,159910,1054,10,-0.9,1064,1092,460126,1023,1023,487
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  우리로 ,046970,1225,19,1.5,1206,1248,94624,1224,1206,116
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  디젠스 ,113810,900,5,-0.5,905,913,88772,900,886,79
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  지엠비코리아 ,013870,4130,5,0.1,4125,4180,3668,4130,4110,15
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  와이엠씨 ,155650,4010,10,0.2,4000,4040,35033,4000,3975,140
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  LG헬로비전 ,037560,2830,0,0.0,2830,2850,63480,2830,2810,179
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  아바텍 ,149950,11340,240,-2.0,11580,11530,42029,11520,11130,474
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  동일고무벨트 ,163560,9170,700,8.2,8470,9540,2503716,8570,8570,23083
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  한국콜마   ,161890,61700,"1,800",-2.8,63500,63800,300427,63300,61000,18634
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  한국타이어앤테크놀로지   ,161390,42350,400,0.9,41950,42800,251108,42000,41850,10632
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  코이즈 ,121850,1088,1,0.0,1087,1100,56113,1078,1070,61
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  애경케미칼 ,161000,11110,100,-0.8,11210,11290,87988,11270,11050,982
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  퓨처코어  ,151910,640,0,0.0,640,0,0,0,0,0
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  네이블 ,153460,7000,40,-0.5,7040,7080,395,7040,6950,3
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  노블엠앤비   ,106520,411,0,0.0,411,0,0,0,0,0
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  피엔티   ,137400,52700,400,-0.7,53100,55400,538170,54000,51400,28587
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  사조씨푸드 ,014710,7070,0,0.0,7070,7380,946048,7070,6980,6821
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  비아트론 ,141000,7840,10,-0.1,7850,7900,4088,7760,7700,32
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  빛샘전자 ,072950,5060,205,4.2,4855,5060,120348,4820,4815,601
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  한국ANKOR유전 ,152550,406,0,0.0,406,411,1660453,406,402,674
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  휴비스 ,079980,3170,230,-6.7,3400,3470,168304,3410,3170,553
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  사람인 ,143240,18000,90,-0.5,18090,18240,1596,18240,17870,29
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
2024-07-28,  제룡산업 ,147830,8000,40,-0.5,8040,8250,497816,8000,7890,4020
년월일,회사명,종목코드,현재가,변동금액,변동률,전일,고가,거래량,시가,저가,거래대금
